datasetid,publicationid,primarypub,year,citation,articletitle,journal,volume,issue,pages,doi,url
51127,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51128,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51129,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51130,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51131,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51132,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51133,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51134,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51135,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51136,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51137,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51138,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51139,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51140,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51141,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51142,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51143,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51144,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51145,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51146,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51147,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51148,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51149,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51150,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51151,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51152,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51153,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51154,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51155,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51156,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51157,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51158,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51159,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
51160,17107,True,,"Qin, Y., L. Hongkai, Y. Mazei, I. Kurina, G.T. Swindles, A. Bobrov, A.N. Tsyganov, Y. Gu, X. Huang, J. Xue, M. Lamentowicz, K. Marcisz, T. Roland, R.J. Payne, E.A.D. Mitchell, and S. Xie. Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands. Quaternary Science Reviews 258. [DOI: 10.1016/j.quascirev.2021.106868]",Developing a continental-scale testate amoeba hydrological transfer function for Asian peatlands,Quaternary Science Reviews,258,,,10.1016/j.quascirev.2021.106868,
